Asset ID,Street,City,Post Code,Building Number,Building Name,Sub-Building,Region,Country,Latitude,Longitude,Building ID,Property Identifier,Year,Scenario,Flood Defences,Physical Risk Score,River Flood Score,River Flood Severity Value (maximum depth (m)),River Flood Severity Lower Bound,River Flood Severity Upper Bound,River Flood Reliability,Surface Flood Score,Surface Flood Severity Value (maximum depth (m)),Surface Flood Severity Lower Bound,Surface Flood Severity Upper Bound,Surface Flood Reliability,Coastal Flood Score,Coastal Flood Severity Value (maximum depth (m)),Coastal Flood Severity Lower Bound,Coastal Flood Severity Upper Bound,Coastal Flood Reliability,Wildfires Score,Wildfires Severity Value (No of fire weather days),Wildfires Severity Lower Bound,Wildfires Severity Upper Bound,Wildfires Likelihood,Wildfires Reliability,Wildfires Climate Reliability,Storms Score,Storms Severity Value (3s gust wind speed (km/h)),Storms Severity Lower Bound,Storms Severity Upper Bound,Storms Reliability,Storms Climate Reliability,Tropical Cyclones Score,Tropical Cyclones Severity Value (3s gust wind speed (km/h)),Tropical Cyclones Severity Lower Bound,Tropical Cyclones Severity Upper Bound,Tropical Cyclones Reliability,Tropical Cyclones Climate Reliability,Subsidence Score,"Subsidence Severity Value (indicator [0,2])",Subsidence Severity Lower Bound,Subsidence Severity Upper Bound,Subsidence Reliability,Subsidence Climate Reliability,Landslide Score,Landslide Likelihood,Landslide Reliability,Landslide Climate Reliability,Extreme Heat Days Score,Extreme Heat Days Severity Value (No of heatwave days),Extreme Heat Days Severity Lower Bound,Extreme Heat Days Severity Upper Bound,Extreme Heat Days Reliability,Extreme Heat Days Climate Reliability,Drought Score,Drought Severity Value (Magnitude),Drought Severity Lower Bound,Drought Severity Upper Bound,Drought Likelihood,Drought Reliability,Drought Climate Reliability,Age Category,Age Category Flag,Asset Use,Asset Type,Structure Category,Flood Elevation Structure,Building Replacement Cost,Gross Premise Area Flag,Gross Premise Area,Floor Count,Currency,Unit of Length,River Flood Loss,Surface Flood Loss,Coastal Flood Loss,Subsidence Loss,Landslide Loss,Wildfires Loss,Storms Loss,Tropical Cyclones Loss,Total Building Loss,Total Loss per Unit/Flat,Total Loss Percentage,Unit/Flat Volume,Basement
10,,,,,,,East Midlands (England),United Kingdom,53.050081479,0.158874125,,,2035,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.08,0.07,0.08,,E,0.82,0.77,0.88,,A,1.582456,0.0,4.807296,0.134757,0.75,0.9353354,E,159.300003,150.300003,169.199997,0.83,0.83,,,,,,,A,0.985274,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,A,1.95,0.0,6.0,0.8968716,0.8968716,A,3.889105,1.226796,6.526201,0.135627,0.65,0.65,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,400.0,9192.0,1269.0,0.0,0.0,60.0,0.0,10921.0,10921.0,0.0086398181,1.0,0.0
2,,,,,,,East Midlands (England),United Kingdom,52.8408284176,0.1697058665,23337180,200001147586,2035,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.34,1.28,1.42,,A,3.786461,0.0,10.519862,0.138198,0.75,0.9353354,E,157.5,149.399994,168.300003,0.83,0.83,,,,,,,A,0.973484,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,B,9.591666,1.9,20.0,0.8968716,0.8968716,B,4.86764,1.041477,8.407763,0.135612,0.65,0.65,post-1985,A,residential,SINGLE_RES,C_4,Not applied,297561.0,A,219.2,1.0,GBP,Metres,0.0,0.0,6618.0,284.0,0.0,0.0,146.0,0.0,7048.0,7048.0,0.0236872083,1.0,0.0
3,,,,,,,East Midlands (England),United Kingdom,52.8494594446,0.1414652949,917061,,2035,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.14,1.07,1.23,,A,3.703511,0.0,10.350625,0.090623,0.75,0.9353354,E,157.5,149.399994,168.300003,0.83,0.83,,,,,,,A,0.966529,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,B,9.425,1.9,19.0,0.8968716,0.8968716,B,4.86764,1.041477,8.407763,0.135612,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,31765.0,A,23.4,1.0,GBP,Metres,0.0,0.0,478.0,29.0,0.0,0.0,16.0,0.0,523.0,523.0,0.0164500731,1.0,0.0
4,,,,,,,East Midlands (England),United Kingdom,52.8548146185,0.1709734372,22418623,,2035,ssp370,Undefended,D,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.74,1.69,1.8,,B,3.588479,0.0,10.014395,0.187452,0.75,0.9353354,E,157.5,149.399994,168.300003,0.83,0.83,,,,,,,A,0.970477,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,B,9.591666,1.9,20.0,0.8968716,0.8968716,B,4.252566,1.477624,7.131309,0.134195,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,35838.0,A,26.4,1.0,GBP,Metres,0.0,0.0,3314.0,34.0,0.0,47.0,18.0,0.0,3413.0,3413.0,0.0952210057,1.0,0.0
5,,,,,,,East Midlands (England),United Kingdom,52.8483471645,0.1166868854,23318602,10002548311,2035,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.25,1.17,1.32,,B,3.747157,0.0,10.49932,0.1847,0.75,0.9353354,E,154.800003,146.699997,164.699997,0.83,0.83,,,,,,,A,0.95653,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,B,9.425,1.9,19.0,0.8968716,0.8968716,B,4.86764,1.041477,8.407763,0.135612,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,323354.0,A,238.2,2.0,GBP,Metres,0.0,0.0,2348.0,288.0,0.0,390.0,158.0,0.0,3184.0,3184.0,0.0098464123,1.0,0.0
6,Marsh Rd,Holbeach Hurn,PE12 8JY,1.0,,,East Midlands (England),United Kingdom,52.8231572,0.0656962,4441069,100032161463,2035,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,C,0.0,0.0,0.0,,A,4.173461,0.0,11.713754,0.118228,0.75,0.9353354,E,154.800003,146.699997,164.699997,0.83,0.83,,,,,,,B,1.057747,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,B,9.425,1.9,19.0,0.8968716,0.8968716,B,4.867996,1.024814,8.617786,0.136589,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,317381.0,A,233.8,2.0,GBP,Metres,0.0,0.0,123.0,425.0,0.0,0.0,15.0,0.0,563.0,563.0,0.0017737911,1.0,0.0
7,,,,,,,East Midlands (England),United Kingdom,52.8088689,0.1259753,23062655,100030887449,2035,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.5,0.43,0.58,,B,4.275301,0.0,11.862695,0.163153,0.75,0.9353354,E,154.800003,146.699997,164.699997,0.83,0.83,,,,,,,B,1.06339,1.0,1.15,0.75,0.9361328,A,6e-06,0.93,0.9353354,B,9.425,1.9,19.0,0.8968716,0.8968716,B,4.86764,1.041477,8.407763,0.135612,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,268240.0,A,197.6,2.0,GBP,Metres,0.0,0.0,551.0,367.0,0.0,124.0,13.0,0.0,1055.0,1055.0,0.00393388,1.0,0.0
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2035,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.1,0.04,0.16,,A,4.532268,0.0,12.661875,0.127764,0.75,0.9353354,E,154.800003,146.699997,164.699997,0.83,0.83,,,,,,,C,1.27121,1.15,1.3,0.75,0.9361328,A,3e-06,0.93,0.9353354,B,9.425,1.9,19.0,0.8968716,0.8968716,B,4.867996,1.024814,8.617786,0.136589,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,211.0,626.0,0.0,0.0,11.0,0.0,848.0,848.0,0.0038279811,1.0,0.0
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2035,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,B,0.0,0.0,0.0,,A,2.21784,0.0,6.465257,0.096628,0.75,0.9353354,E,155.699997,147.599991,165.599991,0.83,0.83,,,,,,,B,1.04059,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,B,9.416667,1.0,19.1,0.8968716,0.8968716,B,4.351396,1.203222,7.406266,0.13991,0.65,0.65,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,31.0,271.0,0.0,0.0,10.0,0.0,312.0,312.0,0.0014413159,1.0,0.0
1,,,,,,,East Midlands (England),United Kingdom,52.7702909069,0.1894779759,23047437,100030889668,2040,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.07,0.06,0.07,,E,0.56,0.5,0.63,,A,5.406799,0.0,14.515744,0.101657,0.75,0.9353354,E,157.5,147.599991,169.199997,0.83,0.83,,,,,,,B,1.075283,1.0,1.15,0.75,0.9361328,A,3e-06,0.93,0.9353354,C,11.041667,2.0,22.0,0.8968716,0.8968716,B,4.8829,1.450103,8.638391,0.113593,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,1119385.0,A,824.6,2.0,GBP,Metres,0.0,256.0,3661.0,1604.0,0.0,0.0,53.0,0.0,5574.0,1115.0,0.0049792258,5.0,0.0
10,,,,,,,East Midlands (England),United Kingdom,53.050081479,0.158874125,,,2040,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.08,0.07,0.08,,E,0.85,0.79,0.93,,A,2.188892,0.0,4.82,0.134757,0.75,0.9353354,E,159.300003,149.399994,171.0,0.83,0.83,,,,,,,A,0.986737,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,A,2.4,0.0,6.1,0.8968716,0.8968716,B,4.599343,1.246546,8.434612,0.113051,0.65,0.65,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,400.0,9728.0,1277.0,0.0,0.0,60.0,0.0,11465.0,11465.0,0.0090703411,1.0,0.0
2,,,,,,,East Midlands (England),United Kingdom,52.8408284176,0.1697058665,23337180,200001147586,2040,ssp370,Undefended,B,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.38,1.3,1.47,,A,4.474224,0.0,11.654171,0.138198,0.75,0.9353354,E,157.5,147.599991,169.199997,0.83,0.83,,,,,,,A,0.97496,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,C,11.041667,2.0,22.0,0.8968716,0.8968716,B,4.8829,1.450103,8.638391,0.113593,0.65,0.65,post-1985,A,residential,SINGLE_RES,C_4,Not applied,297561.0,A,219.2,1.0,GBP,Metres,0.0,0.0,7144.0,286.0,0.0,0.0,146.0,0.0,7576.0,7576.0,0.0254587089,1.0,0.0
3,,,,,,,East Midlands (England),United Kingdom,52.8494594446,0.1414652949,917061,,2040,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.19,1.1,1.29,,A,4.408487,0.0,11.354833,0.090623,0.75,0.9353354,E,157.5,147.599991,169.199997,0.83,0.83,,,,,,,A,0.968011,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,C,10.8,2.0,22.1,0.8968716,0.8968716,B,4.8829,1.450103,8.638391,0.113593,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,31765.0,A,23.4,1.0,GBP,Metres,0.0,0.0,503.0,30.0,0.0,0.0,16.0,0.0,549.0,549.0,0.0172797376,1.0,0.0
4,,,,,,,East Midlands (England),United Kingdom,52.8548146185,0.1709734372,22418623,,2040,ssp370,Undefended,D,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.77,1.71,1.84,,B,4.270759,0.0,11.050077,0.187452,0.75,0.9353354,E,157.5,147.599991,169.199997,0.83,0.83,,,,,,,A,0.971955,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,C,11.041667,2.0,22.0,0.8968716,0.8968716,B,4.306652,1.141638,8.005836,0.109402,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,35838.0,A,26.4,1.0,GBP,Metres,0.0,0.0,3423.0,34.0,0.0,47.0,18.0,0.0,3523.0,3523.0,0.0983005742,1.0,0.0
5,,,,,,,East Midlands (England),United Kingdom,52.8483471645,0.1166868854,23318602,10002548311,2040,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.29,1.2,1.38,,B,4.469944,0.0,11.4487,0.1847,0.75,0.9353354,E,154.800003,144.899994,166.5,0.83,0.83,,,,,,,A,0.958014,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,C,10.8,2.0,22.1,0.8968716,0.8968716,B,4.8829,1.450103,8.638391,0.113593,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,323354.0,A,238.2,2.0,GBP,Metres,0.0,0.0,2429.0,289.0,0.0,400.0,158.0,0.0,3276.0,3276.0,0.010130829,1.0,0.0
6,Marsh Rd,Holbeach Hurn,PE12 8JY,1.0,,,East Midlands (England),United Kingdom,52.8231572,0.0656962,4441069,100032161463,2040,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,C,0.0,0.0,0.0,,A,4.938118,0.0,12.680557,0.118228,0.75,0.9353354,E,154.800003,144.899994,166.5,0.83,0.83,,,,,,,B,1.059226,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,C,10.8,2.0,22.1,0.8968716,0.8968716,C,5.119157,1.337184,9.216576,0.113707,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,317381.0,A,233.8,2.0,GBP,Metres,0.0,0.0,134.0,428.0,0.0,0.0,15.0,0.0,577.0,577.0,0.0018174531,1.0,0.0
7,,,,,,,East Midlands (England),United Kingdom,52.8088689,0.1259753,23062655,100030887449,2040,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.54,0.46,0.64,,B,5.002085,0.0,13.086867,0.163153,0.75,0.9353354,E,154.800003,144.899994,166.5,0.83,0.83,,,,,,,B,1.064862,1.0,1.15,0.75,0.9361328,A,6e-06,0.93,0.9353354,C,10.8,2.0,22.1,0.8968716,0.8968716,B,4.8829,1.450103,8.638391,0.113593,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,268240.0,A,197.6,2.0,GBP,Metres,0.0,0.0,574.0,370.0,0.0,132.0,13.0,0.0,1088.0,1088.0,0.0040578849,1.0,0.0
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2040,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.14,0.09,0.2,,A,5.297828,0.0,13.798778,0.127764,0.75,0.9353354,E,154.800003,144.899994,166.5,0.83,0.83,,,,,,,C,1.27268,1.15,1.3,0.75,0.9361328,A,3e-06,0.93,0.9353354,C,10.8,2.0,22.1,0.8968716,0.8968716,C,5.119157,1.337184,9.216576,0.113707,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,233.0,629.0,0.0,0.0,11.0,0.0,873.0,873.0,0.0039412813,1.0,0.0
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2040,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,B,0.0,0.0,0.0,,A,2.971379,0.0,6.314454,0.096628,0.75,0.9353354,E,155.699997,145.800003,167.399994,0.83,0.83,,,,,,,B,1.042077,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,C,11.016666,2.0,23.0,0.8968716,0.8968716,B,4.733053,1.537576,8.563896,0.114776,0.65,0.65,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,32.0,273.0,0.0,0.0,10.0,0.0,315.0,315.0,0.0014561522,1.0,0.0
1,,,,,,,East Midlands (England),United Kingdom,52.7702909069,0.1894779759,23047437,100030889668,2045,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.07,0.06,0.07,,E,0.6,0.52,0.69,,A,6.933575,0.0,18.819002,0.101657,0.75,0.9353354,E,157.5,145.800003,171.899994,0.83,0.83,,,,,,,B,1.076913,1.0,1.15,0.75,0.9361328,A,3e-06,0.93,0.9353354,C,12.583333,3.0,27.200001,0.8968716,0.8968716,C,4.833893,1.41849,9.350992,0.164992,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,1119385.0,A,824.6,2.0,GBP,Metres,0.0,256.0,4093.0,1614.0,0.0,0.0,53.0,0.0,6015.0,1203.0,0.0053737961,5.0,0.0
10,,,,,,,East Midlands (England),United Kingdom,53.050081479,0.158874125,,,2045,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.08,0.07,0.08,,E,0.9,0.82,1.0,,A,2.939148,0.0,6.505312,0.134757,0.75,0.9353354,E,159.300003,147.599991,172.799988,0.83,0.83,,,,,,,A,0.988314,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,A,3.066667,0.0,8.0,0.8968716,0.8968716,D,5.186023,1.4457,10.4583,0.172006,0.65,0.65,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,400.0,10485.0,1285.0,0.0,0.0,60.0,0.0,12230.0,12230.0,0.0096757601,1.0,0.0
2,,,,,,,East Midlands (England),United Kingdom,52.8408284176,0.1697058665,23337180,200001147586,2045,ssp370,Undefended,B,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.43,1.34,1.54,,A,5.785248,0.0,15.305984,0.138198,0.75,0.9353354,E,157.5,145.800003,171.0,0.83,0.83,,,,,,,A,0.976572,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,C,12.583333,3.0,27.200001,0.8968716,0.8968716,C,4.833893,1.41849,9.350992,0.164992,0.65,0.65,post-1985,A,residential,SINGLE_RES,C_4,Not applied,297561.0,A,219.2,1.0,GBP,Metres,0.0,0.0,7797.0,288.0,0.0,0.0,146.0,0.0,8231.0,8231.0,0.027661497,1.0,0.0
3,,,,,,,East Midlands (England),United Kingdom,52.8494594446,0.1414652949,917061,,2045,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.25,1.14,1.38,,A,5.71312,0.0,15.132157,0.090623,0.75,0.9353354,E,157.5,145.800003,171.0,0.83,0.83,,,,,,,A,0.969624,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,C,12.433333,3.0,27.1,0.8968716,0.8968716,C,4.833893,1.41849,9.350992,0.164992,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,31765.0,A,23.4,1.0,GBP,Metres,0.0,0.0,527.0,30.0,0.0,0.0,16.0,0.0,573.0,573.0,0.0180289646,1.0,0.0
4,,,,,,,East Midlands (England),United Kingdom,52.8548146185,0.1709734372,22418623,,2045,ssp370,Undefended,E,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.82,1.74,1.9,,B,5.53342,0.0,14.520156,0.187452,0.75,0.9353354,E,157.5,145.800003,171.0,0.83,0.83,,,,,,,A,0.973563,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,C,12.583333,3.0,27.200001,0.8968716,0.8968716,C,4.784795,1.431813,9.528788,0.162974,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,35838.0,A,26.4,1.0,GBP,Metres,0.0,0.0,3534.0,34.0,0.0,49.0,18.0,0.0,3636.0,3636.0,0.101447473,1.0,0.0
5,,,,,,,East Midlands (England),United Kingdom,52.8483471645,0.1166868854,23318602,10002548311,2045,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.34,1.24,1.46,,B,5.796971,0.0,15.438164,0.1847,0.75,0.9353354,E,154.800003,143.099991,168.300003,0.83,0.83,,,,,,,A,0.959631,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,C,12.433333,3.0,27.1,0.8968716,0.8968716,C,4.833893,1.41849,9.350992,0.164992,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,323354.0,A,238.2,2.0,GBP,Metres,0.0,0.0,2530.0,291.0,0.0,417.0,158.0,0.0,3396.0,3396.0,0.0105026619,1.0,0.0
6,Marsh Rd,Holbeach Hurn,PE12 8JY,1.0,,,East Midlands (England),United Kingdom,52.8231572,0.0656962,4441069,100032161463,2045,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,C,0.0,0.0,0.0,,A,6.386434,0.0,17.398666,0.118228,0.75,0.9353354,E,154.800003,143.099991,168.300003,0.83,0.83,,,,,,,B,1.06086,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,C,12.433333,3.0,27.1,0.8968716,0.8968716,C,4.901132,1.09751,10.267331,0.16738,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,317381.0,A,233.8,2.0,GBP,Metres,0.0,0.0,151.0,431.0,0.0,0.0,15.0,0.0,597.0,597.0,0.0018824456,1.0,0.0
7,,,,,,,East Midlands (England),United Kingdom,52.8088689,0.1259753,23062655,100030887449,2045,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.6,0.5,0.72,,B,6.447906,0.0,17.468046,0.163153,0.75,0.9353354,E,154.800003,143.099991,168.300003,0.83,0.83,,,,,,,B,1.066489,1.0,1.15,0.75,0.9361328,A,6e-06,0.93,0.9353354,C,12.433333,3.0,27.1,0.8968716,0.8968716,C,4.833893,1.41849,9.350992,0.164992,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,268240.0,A,197.6,2.0,GBP,Metres,0.0,0.0,692.0,372.0,0.0,147.0,13.0,0.0,1225.0,1225.0,0.0045657218,1.0,0.0
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2045,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.17,0.12,0.25,,A,6.823754,0.0,18.775633,0.127764,0.75,0.9353354,E,154.800003,143.099991,168.300003,0.83,0.83,,,,,,,C,1.274322,1.15,1.3,0.75,0.9361328,A,3e-06,0.93,0.9353354,C,12.433333,3.0,27.1,0.8968716,0.8968716,C,4.901132,1.09751,10.267331,0.16738,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,254.0,633.0,0.0,0.0,11.0,0.0,898.0,898.0,0.0040552155,1.0,0.0
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2045,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,B,0.0,0.0,0.0,,A,3.994435,0.0,9.378545,0.096628,0.75,0.9353354,E,155.699997,144.899994,169.199997,0.83,0.83,,,,,,,B,1.043702,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,C,12.708333,3.0,28.1,0.8968716,0.8968716,D,5.262764,1.532634,10.246646,0.17243,0.65,0.65,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,34.0,274.0,0.0,0.0,10.0,0.0,318.0,318.0,0.0014700252,1.0,0.0
1,,,,,,,East Midlands (England),United Kingdom,52.7702909069,0.1894779759,23047437,100030889668,2050,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.07,0.06,0.07,,E,0.64,0.55,0.75,,A,7.614806,0.0,20.472769,0.101657,0.75,0.9353354,E,157.5,145.800003,172.799988,0.83,0.83,,,,,,,B,1.078453,1.0,1.15,0.75,0.9361328,A,3e-06,0.93,0.9353354,C,14.883333,3.9,32.099998,0.8968716,0.8968716,C,5.856081,1.391098,10.201965,0.148126,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,1119385.0,A,824.6,2.0,GBP,Metres,0.0,256.0,4530.0,1624.0,0.0,0.0,53.0,0.0,6463.0,1293.0,0.0057736879,5.0,0.0
10,,,,,,,East Midlands (England),United Kingdom,53.050081479,0.158874125,,,2050,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.08,0.07,0.08,,E,0.94,0.84,1.06,,A,3.398076,0.0,9.820928,0.134757,0.75,0.9353354,E,159.300003,147.599991,174.599991,0.83,0.83,,,,,,,A,0.989708,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,A,4.275,0.0,12.1,0.8968716,0.8968716,C,5.931305,1.543174,10.61722,0.130002,0.65,0.65,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,400.0,11365.0,1292.0,0.0,0.0,60.0,0.0,13117.0,13117.0,0.0103773572,1.0,0.0
2,,,,,,,East Midlands (England),United Kingdom,52.8408284176,0.1697058665,23337180,200001147586,2050,ssp370,Undefended,B,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.48,1.37,1.62,,A,6.409025,0.0,17.572342,0.138198,0.75,0.9353354,E,157.5,144.899994,172.799988,0.83,0.83,,,,,,,A,0.978059,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,C,14.883333,3.9,32.099998,0.8968716,0.8968716,C,5.856081,1.391098,10.201965,0.148126,0.65,0.65,post-1985,A,residential,SINGLE_RES,C_4,Not applied,297561.0,A,219.2,1.0,GBP,Metres,0.0,0.0,8504.0,290.0,0.0,0.0,146.0,0.0,8940.0,8940.0,0.0300448772,1.0,0.0
3,,,,,,,East Midlands (England),United Kingdom,52.8494594446,0.1414652949,917061,,2050,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.31,1.18,1.46,,A,6.326804,0.0,17.622305,0.090623,0.75,0.9353354,E,157.5,144.899994,172.799988,0.83,0.83,,,,,,,A,0.971104,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,C,14.741667,3.9,32.0,0.8968716,0.8968716,C,5.856081,1.391098,10.201965,0.148126,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,31765.0,A,23.4,1.0,GBP,Metres,0.0,0.0,553.0,30.0,0.0,0.0,16.0,0.0,599.0,599.0,0.0188665896,1.0,0.0
4,,,,,,,East Midlands (England),United Kingdom,52.8548146185,0.1709734372,22418623,,2050,ssp370,Undefended,E,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.86,1.76,1.96,,B,6.145879,0.0,16.875515,0.187452,0.75,0.9353354,E,157.5,144.899994,172.799988,0.83,0.83,,,,,,,A,0.975041,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,C,14.883333,3.9,32.099998,0.8968716,0.8968716,C,5.41246,1.418099,9.839777,0.136008,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,35838.0,A,26.4,1.0,GBP,Metres,0.0,0.0,3674.0,34.0,0.0,50.0,18.0,0.0,3776.0,3776.0,0.1053668533,1.0,0.0
